Longitude,Latitude,YearNum,Year,Season,Type,AreaHa,PerimeterM,StartDate,EndDate,FireNo,FireName,Shape__Area,Shape__Length
151.07737420630548,-33.542834923528055,2014,2014,2014-15,Prescribed Burn,453.65349552,12533.0529908,2014/07/03 00:00:00+00,2014/07/10 00:00:00+00,HR11052551743,Smugglers Ridge - SZ 24,4528051.59375,12521.3275775088
151.1916374080555,-33.76044826586637,2014,2014,2014-15,Prescribed Burn,7.59203101,1451.93867391,2014/07/11 00:00:00+00,2014/07/14 00:00:00+00,HR12053059280,Tryon Rd HR,75782.25,1450.61793210998
149.2811784342742,-33.144448000945594,2010,2010,2010-11,Prescribed Burn,314.76167955,9230.18186593,2011/04/07 00:00:00+00,2011/04/07 00:00:00+00,11021449440,MAQ-East Girralang HR-LMZ-GNR-2011,3141668.7265625,9221.45585056514
152.57858399600735,-30.70236552228877,2013,2013,2013-14,Prescribed Burn,261.89551928,22218.8653004,2013/07/01 00:00:00+00,1899/12/30 00:00:00+00,unknown,FNSW Sheet O Bark,2619144.390625,22219.6975471077
152.57131590031267,-30.62468318732849,2013,2013,2013-14,Wildfire,6.2768231,958.7361612,2013/11/01 00:00:00+00,1899/12/30 00:00:00+00,ICON,Cockatiel Rd,62780.359375,958.828715016064
152.6111624560817,-30.703842386437923,2013,2013,2013-14,Wildfire,701.25484359,21933.5956503,2014/07/01 00:00:00+00,1970/01/01 00:00:00+00,20140711012223,Apple Tree Knob Rd,7013039.6171875,21934.3769461393
152.31853221490564,-29.790813455981652,2013,2013,2013-14,Wildfire,5130.07304782,89703.1037556,2013/10/09 00:00:00+00,2013/11/12 00:00:00+00,13100979982,Kaars Road,51388646.65625,89780.3943917945
151.71950867111698,-32.85506433152822,2013,2013,2013-14,Wildfire,8.82032495,2103.03540491,2014/06/26 00:00:00+00,2014/06/26 00:00:00+00, ,Teal Road,88040.6171875,2101.09586806747
150.89413850598572,-33.38586811713911,2013,2013,2013-14,Wildfire,3.24945731,803.44345787,2014/06/29 00:00:00+00,2014/06/30 00:00:00+00,14062963821,Wheelbarrow Ridge,32433.1953125,802.684097301512
150.23774676657752,-34.912340246119264,2013,2013,2013-14,Prescribed Burn,334.27369133,10676.5125736,2014/05/17 00:00:00+00,2014/05/20 00:00:00+00,HR14021967496,NOWR - Ettrema LMZ (Handcuff Hill) HR,3339180.14453125,10670.8305202594
150.15876034349125,-35.01809143233585,2013,2013,2013-14,Prescribed Burn,452.52245656,12616.6293033,2014/05/17 00:00:00+00,2014/05/20 00:00:00+00,HR13042363953,NOWR - Quiera SFAZ 01 HR,4520908.484375,12610.6111132788
151.35840277601508,-32.975641451225634,2014,2014,2014-15,Wildfire,33.07127409,3309.006196,2014/07/08 00:00:00+00,2014/07/15 00:00:00+00,14070864667,"Georges Rd, Ellalong",330094.60546875,3305.91245548015
151.39847719504803,-33.498656394601525,2014,2014,2014-15,Prescribed Burn,15.88655431,3456.59709042,2014/07/11 00:00:00+00,2014/07/18 00:00:00+00,HR13022763158,MacMasters Ridge West - Phase 1,158567.328125,3453.35151615959
153.52925043982555,-28.53399975586731,2014,2014,2014-15,Wildfire,0.04742868,96.84038578,2014/07/18 00:00:00+00,2014/07/20 00:00:00+00,14071865769,"Riverside Cres, Brunswick Heads",476.55078125,97.071605725932
152.34528395042577,-28.682449822995032,2014,2014,2014-15,Wildfire,847.56792455,17114.1131679,2014/07/09 00:00:00+00,2014/07/14 00:00:00+00,14070964841,"Clarence River, Tenterfield",8512721.6328125,17151.4536826772
151.30085886538555,-33.82244400167813,2014,2014,2014-15,Wildfire,0.32116775,258.65812214,2014/07/12 00:00:00+00,2014/07/12 00:00:00+00,14071265276,"North Head Scenic Dr, Manly",3205.8984375,258.425655220916
149.1876865607632,-32.03275283101637,2013,2013,2013-14,Prescribed Burn,35.32670245,12174.180176,2014/04/09 00:00:00+00,2014/04/11 00:00:00+00,HR10121448004,North-east Corner,352758.65234375,12165.4204348676
148.80157696188454,-32.01241939245181,2013,2013,2013-14,Prescribed Burn,43.95931818,14707.262844,2014/05/21 00:00:00+00,2014/05/27 00:00:00+00,HR11090154190,Gates Road,438967.328125,14696.7624416938
150.02979344365804,-37.25142761217775,2013,2013,2013-14,Prescribed Burn,248.51901861,11599.5631597,2014/03/03 00:00:00+00,2014/03/21 00:00:00+00,HR12041958324,Green Cape Heath LMZ,2492684.1953125,11617.0463895302
149.8126673527327,-36.856599648678845,2013,2013,2013-14,Prescribed Burn,25.81146607,3157.92876914,2014/05/23 00:00:00+00,2014/05/30 00:00:00+00,HR11111055580,Yellow Pinch Dam SFAZ,258652.26171875,3161.21583076874
152.65568633918903,-31.154674374048987,2013,2013,2013-14,Prescribed Burn,57.83935535,8660.17914942,2013/08/15 00:00:00+00,1899/12/30 00:00:00+00,HR12032157932,MAC Main Range North 04 LMZ,578070.015625,8657.75839993544
152.657395432651,-31.160981899606767,2013,2013,2013-14,Prescribed Burn,47.52046914,5639.7019349,2013/08/15 00:00:00+00,1899/12/30 00:00:00+00,HR12032157933,MAC Main Range North 05 LMZ,474935.0546875,5638.10289809072
152.65930370103445,-31.16770316709874,2013,2013,2013-14,Prescribed Burn,64.84199842,9589.69114999,2013/08/15 00:00:00+00,1970/01/01 00:00:00+00,HR12032157934,MAC Main Range North 06 LMZ,648046.61328125,9586.93006109581
152.57009916423985,-31.13857951454132,2013,2013,2013-14,Prescribed Burn,236.25505448,30603.4965692,2014/04/22 00:00:00+00,1970/01/01 00:00:00+00,HR08100833566,MAC Western BMAD LMZ,2361277.1015625,30595.262618659
152.65568633918903,-31.154674374048987,2013,2013,2013-14,Prescribed Burn,57.83935535,8660.17914943,2013/08/15 00:00:00+00,1970/01/01 00:00:00+00,HR12032157932,MAC Main Range North 04 LMZ,578070.015625,8657.75839993544
152.657395432651,-31.160981899606767,2013,2013,2013-14,Prescribed Burn,47.52046914,5639.70193489,2013/08/15 00:00:00+00,1970/01/01 00:00:00+00,HR12032157933,MAC Main Range North 05 LMZ,474935.0546875,5638.10289809072
152.65930370103445,-31.16770316709874,2013,2013,2013-14,Prescribed Burn,64.84199842,9589.69114999,2013/08/15 00:00:00+00,1970/01/01 00:00:00+00,HR12032157934,MAC Main Range North 06 LMZ,648046.61328125,9586.93006109581
148.41391815040328,-35.6769841588208,2013,2013,2013-14,Prescribed Burn,138.90579142,26095.501099,2014/05/19 00:00:00+00,2014/05/21 00:00:00+00,HR12052759146,Jounama,1388904.96484375,26094.08456509
151.42379779446279,-32.86377119417892,2014,2014,2014-15,Prescribed Burn,102.80604927,6853.22830736,2014/07/12 00:00:00+00,2014/07/22 00:00:00+00,HR08041129416,Hebburn,1026162.7890625,6846.90068793483
151.39792864086326,-33.49711335582342,2014,2014,2014-15,Prescribed Burn,0.08280879,149.23618021,2014/07/24 00:00:00+00,2014/07/25 00:00:00+00,HR13022763158,MacMasters Ridge West - Phase 2,826.51953125,149.096144363293
152.32142648438116,-28.710322796728242,2013,2013,2013-14,Wildfire,189.89829235,9867.55998292,2013/12/01 00:00:00+00,2013/12/03 00:00:00+00, ,The Loop Trail,1907138.40625,9888.73501022508
151.3074507715355,-32.65433402307963,2014,2014,2014-15,Prescribed Burn,8.6012895,1411.68608833,2014/08/07 00:00:00+00,2014/08/15 00:00:00+00,HR13031363378,Belford East 4,85859.59765625,1410.42735243221
151.29970097644605,-32.64689597374129,2014,2014,2014-15,Prescribed Burn,67.05654664,4119.88833283,2014/08/07 00:00:00+00,2014/08/15 00:00:00+00,HR13031363379,Belford East 2,669372.12890625,4116.22057748943
150.59204432160683,-34.84529881896866,2014,2014,2014-15,Wildfire,0.07898337,110.95131133,2014/07/31 00:00:00+00,2014/07/31 00:00:00+00,14073167169,Nerang Road Fire,788.94140625,110.888569796709
151.3176310400142,-33.32581701458671,2014,2014,2014-15,Wildfire,54.84836705,5576.40499416,2014/08/03 00:00:00+00,2014/08/11 00:00:00+00,14080367706,Moores Point Road,547445.55859375,5571.12508905645
150.1393233953262,-29.799140633126193,2014,2014,2014-15,Prescribed Burn,48.73386142,4314.69097231,2014/08/14 00:00:00+00,2014/08/14 00:00:00+00,HR11081553727,Mission Stage 2,488165.30078125,4318.34581217382
150.15373959308326,-29.75302484977599,2014,2014,2014-15,Prescribed Burn,187.72243517,5843.11213645,2014/08/13 00:00:00+00,2014/08/13 00:00:00+00,HR11081553726,Terry Hie Hie Stage Two,1880588.734375,5848.34702422661
149.36556172449036,-31.012564442591497,2014,2014,2014-15,Prescribed Burn,259.84476351,15078.0883975,2014/07/09 00:00:00+00,2014/07/16 00:00:00+00,HR12060859446,Banksia Trail South,2597478.015625,15075.2675188512
152.79643636897725,-30.890430912738243,2013,2013,2013-14,Prescribed Burn,108.31820321,13406.7228069,2014/04/23 00:00:00+00,1899/12/30 00:00:00+00,HR13020662906,CCA Buds Crossing SFAZ,1082959.796875,13405.3461941537
152.8003064879015,-30.90457306925989,2013,2013,2013-14,Prescribed Burn,160.05135199,17966.8210589,2014/04/23 00:00:00+00,1899/12/30 00:00:00+00,HR13020662902,CCA Sergeants LMZ,1600153.16796875,17964.8051714742
153.07601014405736,-30.365070633478123,2014,2014,2014-15,Prescribed Burn,0.29373943,391.09531052,2014/07/15 00:00:00+00,2014/07/16 00:00:00+00,HR13030163185,CCA Panorama LMZ,2939.21875,391.216811152333
153.0739388619476,-30.367890472969087,2014,2014,2014-15,Prescribed Burn,0.28185367,473.16183703,2014/07/15 00:00:00+00,2014/07/16 00:00:00+00,HR13030163185,CCA Panorama LMZ,2820.27734375,473.307832493777
153.07903841954774,-30.367393380073988,2014,2014,2014-15,Prescribed Burn,2.58371408,1503.48720202,2014/07/15 00:00:00+00,2014/07/16 00:00:00+00,HR13030163185,CCA Panorama LMZ,25853.11328125,1503.95204701949
153.07751529121057,-30.36349807120451,2014,2014,2014-15,Prescribed Burn,0.36532555,384.66311985,2014/07/15 00:00:00+00,2014/07/16 00:00:00+00,HR13030163185,CCA Panorama LMZ,3655.52734375,384.783177700667
153.07571237433342,-30.37257175776403,2014,2014,2014-15,Prescribed Burn,0.4745062,493.85318116,2014/07/15 00:00:00+00,2014/07/16 00:00:00+00,HR13030163185,CCA Panorama LMZ,4747.94921875,494.003633131957
153.07316055491071,-30.372986571851147,2014,2014,2014-15,Prescribed Burn,0.11531707,359.27484601,2014/07/15 00:00:00+00,2014/07/16 00:00:00+00,HR13030163185,CCA Panorama LMZ,1153.86328125,359.384153013214
153.0738115896791,-30.370357155261498,2014,2014,2014-15,Prescribed Burn,1.86871159,904.37811628,2014/07/15 00:00:00+00,2014/07/16 00:00:00+00,HR13030163185,CCA Panorama LMZ,18698.57421875,904.655499162158
152.3057180580032,-30.322325072831806,2014,2014,2014-15,Wildfire,920.0479562,24008.0308734,2014/07/30 00:00:00+00,2014/08/18 00:00:00+00,14073066882,Pound Rd Fire,9206890.875,24016.31400838
152.35367858698228,-30.051147736026557,2014,2014,2014-15,Wildfire,347.54164512,8212.06704468,2014/08/01 00:00:00+00,2014/08/18 00:00:00+00,14080167321,Hamburger Rock Fire,3479568.53125,8216.96820711292
153.24635481926805,-29.796915710453714,2014,2014,2014-15,Prescribed Burn,120.82156789,4997.2060009,2014/07/31 00:00:00+00,2014/08/01 00:00:00+00,HR13030563262,CSA Hiawatha SFAZ,1210270.78125,5001.45536703581
153.19145787039616,-30.077737727720475,2014,2014,2014-15,Prescribed Burn,2.79657773,770.6861504,2014/07/04 00:00:00+00,2014/07/04 00:00:00+00,HR11061352121,CCA PFU 12 LMZ,27997.76953125,771.126863502274
152.87625112410208,-31.392030104805343,2014,2014,2014-15,Prescribed Burn,263.75115679,7695.97460058,2014/07/02 00:00:00+00,2014/07/02 00:00:00+00,HR11112255954,MAC Dicks Hole LMZ,2635290.10546875,7692.73296817486
153.02253262534276,-31.012013384383287,2013,2013,2013-14,Prescribed Burn,163.86870977,7911.28319638,2014/05/22 00:00:00+00,2014/05/22 00:00:00+00,HR13020662910,MAC Jullians LMZ,1638075.5390625,7909.80802764136
152.78013449084935,-30.819968898299802,2013,2013,2013-14,Prescribed Burn,135.44458502,7785.4898554,2014/04/17 00:00:00+00,2014/04/17 00:00:00+00,HR13020662901,CCA Middle Creek LMZ,1354305.515625,7785.08408427619
152.91212915276077,-30.80325830172634,2014,2014,2014-15,Prescribed Burn,113.3764207,13588.6532016,2014/07/03 00:00:00+00,2014/07/03 00:00:00+00,HR13030563267,CCA Butchers Ck LMZ,1133674.52734375,13588.1085603169
150.3136618571359,-35.616688887756034,2013,2013,2013-14,Wildfire,89.6336516,4239.29375985,2013/10/02 00:00:00+00,2013/10/11 00:00:00+00,13100279528,Chisel Fire,896158.484375,4238.87221881589
150.43699342664218,-35.05888472097502,2014,2014,2014-15,Prescribed Burn,192.36589483,8172.10791284,2014/08/04 00:00:00+00,2014/08/12 00:00:00+00,HR13022363113,NOW - Ballerang Creek LMZ (Mallee),1921909.5703125,8168.39301656202
153.04965915707086,-29.886622106380862,2014,2014,2014-15,Wildfire,4116.86860866,45547.0225914,2014/08/02 00:00:00+00,2014/08/17 00:00:00+00,14080267451,Florda Red Dr,41231178.84375,45581.6822584179
152.57513383795572,-30.730203685930334,2014,2014,2014-15,Prescribed Burn,1131.84797983,44223.3727651,2014/07/29 00:00:00+00,2014/08/02 00:00:00+00,HR14030767658,MAC Hickeys LMZ,11318818.8554688,44224.0128758881
152.58850811486556,-30.714464546930767,2014,2014,2014-15,Wildfire,44.68784961,5756.07641319,2014/08/02 00:00:00+00,2014/08/20 00:00:00+00,14080267540,Hickeys Creek Wildfire,446902.5,5756.23526765384
152.59085743149072,-30.768658406729738,2014,2014,2014-15,Wildfire,77.55405409,4562.09219978,2014/08/02 00:00:00+00,2014/08/20 00:00:00+00,14080267540,Hickeys Creek Wildfire,775518.94140625,4562.02838219799
152.6000320963417,-30.740126693414446,2014,2014,2014-15,Wildfire,270.38747432,17971.6611796,2014/08/02 00:00:00+00,2014/08/20 00:00:00+00,14080267540,Hickeys Creek Wildfire,2703915.0625,17971.8162149712
152.54603204794083,-30.727528539502973,2014,2014,2014-15,Wildfire,166.26190989,13204.7595238,2014/08/02 00:00:00+00,2014/08/20 00:00:00+00,14080267540,Hickeys Creek Wildfire,1662675.53515625,13204.9832929967
152.56629776501677,-30.703675036374946,2014,2014,2014-15,Wildfire,12.0471207,4227.41763762,2014/08/02 00:00:00+00,2014/08/20 00:00:00+00,14080267540,Hickeys Creek Wildfire,120479.6875,4227.56396933497
149.4903183029883,-36.76699431897513,2013,2013,2013-14,Prescribed Burn,614.76499217,27879.4290681,2014/03/20 00:00:00+00,2014/05/20 00:00:00+00,HR11070452909,Postmans LMZ,6159239.234375,27905.71041413
149.6384226969809,-36.18275312451874,2013,2013,2013-14,Prescribed Burn,403.76479146,24794.8708765,2014/05/17 00:00:00+00,2014/05/30 00:00:00+00,HR13073065055,Spring Mountain SFAZ,4040563.08203125,24803.8244469272
150.69027673273294,-35.09764841488923,2014,2014,2014-15,Prescribed Burn,0.03948829,302.64365553,2014/07/03 00:00:00+00,2014/07/03 00:00:00+00,HR12082060418,NOW - Lotus Tulip APZ pile burns,394.53125,302.512589563956
151.39077032188735,-32.988633835081224,2014,2014,2014-15,Prescribed Burn,1214.07219221,81564.2361724,2014/08/08 00:00:00+00,2014/08/15 00:00:00+00,HR08071032123,Congewai Creek Phase 1,12118003.6054688,81487.8639436469
151.21693838027426,-33.369183960632114,2014,2014,2014-15,Prescribed Burn,127.90074462,7104.07915908,2014/08/08 00:00:00+00,2014/08/15 00:00:00+00,HR08020528114,Upper Popran Creek,1276589.578125,7097.36086212435
151.08830157400834,-32.9765285922854,2014,2014,2014-15,Prescribed Burn,109.31860556,12814.6811626,2014/08/05 00:00:00+00,2014/08/13 00:00:00+00,HR08020127999,Moore Trig,1091142.69140625,12802.6987405461
150.53448598073166,-33.71646022336002,2013,2013,2013-14,Prescribed Burn,334.87661816,34247.975214,2014/05/24 00:00:00+00,2014/05/25 00:00:00+00,HR11052651776,Sassafras Ridge,3342633.39453125,34216.5967014665
150.69796951083836,-33.37349824111707,2014,2014,2014-15,Prescribed Burn,587.94966113,42505.2675831,2014/08/05 00:00:00+00,2014/08/08 00:00:00+00,HR11062252459,Mount Townsend Stage  2,5868383.7265625,42465.0822797619
152.03291243420583,-31.185838354751656,2014,2014,2014-15,Prescribed Burn,725.68558601,21717.4312635,2014/08/04 00:00:00+00,2014/08/04 00:00:00+00,HR13060164600,WALC - Yarrobindi SFAZ and Yarrowitch LMZ,7252512.83203125,21710.9441865374
152.02786411582161,-31.120491696414028,2014,2014,2014-15,Prescribed Burn,433.13035634,16884.2668233,2014/08/01 00:00:00+00,2014/08/01 00:00:00+00,HR14052868671,WALC - Oaklands SFAZ and Stokes Ck LMZ,4329068.9140625,16879.8772110349
151.95578188662108,-31.11742680091149,2013,2013,2013-14,Prescribed Burn,293.97264918,13241.4739163,2014/06/12 00:00:00+00,2014/06/28 00:00:00+00,HR12031657901,WALC - SFAZ Trinidad Spur,2938221.32421875,13238.0961864628
151.985286086827,-31.137651992013897,2014,2014,2014-15,Prescribed Burn,486.78476253,17381.6281017,2014/08/02 00:00:00+00,2014/08/02 00:00:00+00,HR14052868673,WALC - Garrabaldi SFAZ and Deep Gully East LMZ,4865229.4609375,17376.959545533
152.32076918773427,-29.67632555691498,2014,2014,2014-15,Prescribed Burn,1775.21165367,39250.6448369,2014/07/11 00:00:00+00,2014/07/21 00:00:00+00,HR13032663518,GLEN - Barool Trig SFAZ and LMZ-Scotties Gully HR,17786812.7539063,39288.8228010089
152.2154614471267,-29.81095822693302,2014,2014,2014-15,Prescribed Burn,1483.95018818,29059.5089793,2014/07/08 00:00:00+00,2014/07/18 00:00:00+00,HR13082765364,GLEN - Henry Valley SFAZ,14864313.7070313,29083.8157841047
152.0519129160999,-28.95693425734162,2014,2014,2014-15,Prescribed Burn,153.6311314,14564.9658748,2014/08/15 00:00:00+00,2014/08/15 00:00:00+00,HR12083160616,TENT - Bald Rock South SFAZ & LMZ (Halls),1541909.58984375,14591.4717201932
152.0493462438305,-28.961908906092457,2014,2014,2014-15,Prescribed Burn,218.28548955,6754.75968889,2014/08/15 00:00:00+00,2014/08/15 00:00:00+00,HR12083160616,TENT - Bald Rock South SFAZ & LMZ (Halls),2190783.3203125,6767.00953405317
150.84704295865038,-28.869756936184025,2013,2013,2013-14,Prescribed Burn,19.84818444,12789.0149482,2014/06/04 00:00:00+00,2014/06/20 00:00:00+00,HR14052868670,TENT - Dthinna Dthinnawan NP Firebreaks,199250.015625,12813.7491880808
150.9195053555499,-28.859101821269288,2014,2014,2014-15,Prescribed Burn,431.92510073,13951.0691259,2014/07/19 00:00:00+00,2014/08/13 00:00:00+00,HR13032263477,TENT - Maynes HR SFAZ & LMZ,4336099.26953125,13978.2747874329
151.97407745625532,-31.126954290338677,2014,2014,2014-15,Wildfire,436.22844326,16392.0825248,2014/08/01 00:00:00+00,2014/08/16 00:00:00+00,14080167223,Garibaldi,4359997.59375,16387.7820994416
152.0268657504257,-31.084998889327178,2014,2014,2014-15,Wildfire,2381.95301146,44739.1128339,2014/08/01 00:00:00+00,2014/08/16 00:00:00+00,14080167223,Garibaldi,23808336.7070313,44728.6551263964
151.97336580043222,-31.16070575679411,2014,2014,2014-15,Wildfire,25.7318394,2296.63978602,2014/06/24 00:00:00+00,2014/06/28 00:00:00+00,14062463412,Bushfire Oaklands Rd,257172.45703125,2295.98909808299
152.11418764432696,-30.64576355747227,2014,2014,2014-15,Wildfire,402.49067162,14420.8164745,2014/07/10 00:00:00+00,2014/07/21 00:00:00+00,14071165076,Bobs Road,4025550.34765625,14421.9647055331
152.40767144021436,-29.72060326033207,2014,2014,2014-15,Wildfire,257.97538116,8712.35693243,2014/07/24 00:00:00+00,2014/07/28 00:00:00+00,14072466293,Splitters Creek,2584553.04296875,8720.45306400343
152.33449767465714,-29.03650800462549,2014,2014,2014-15,Wildfire,88.38222923,7050.09017239,2014/07/31 00:00:00+00,2014/08/02 00:00:00+00,14073167021,MacLeods Ck,886865.23828125,7062.21662378206
150.90967596549925,-33.68210528862225,2014,2014,2014-15,Wildfire,0.18795164,189.41964588,2014/07/20 00:00:00+00,2014/07/20 00:00:00+00,14072065943,"Worcester Rd, Rouse Hill",1876.0546875,189.245246317426
151.21346359678475,-33.542210662388726,2014,2014,2014-15,Wildfire,0.06587442,126.64580877,2014/09/03 00:00:00+00,2014/09/03 00:00:00+00,14090370324,Long Island - Brooklyn Rd Brooklyn,657.50390625,126.527294517511
153.33729476319297,-29.451985807661977,2014,2014,2014-15,Wildfire,136.75431831,5037.38631507,1970/01/01 00:00:00+00,2014/08/07 00:00:00+00, ,Carrs Drive,1370891.47265625,5043.55270841144
152.76924513664997,-29.9098285894229,2014,2014,2014-15,Wildfire,246.98506682,7442.29557887,2014/08/03 00:00:00+00,2014/08/12 00:00:00+00,14080467839,Blaxlands Flat,2473484.77734375,7447.7671626619
152.87554274157816,-29.886308274437067,2014,2014,2014-15,Wildfire,0.78542022,333.26631184,2014/08/01 00:00:00+00,2014/08/04 00:00:00+00,14080167411,Clearview Road,7866.1328125,333.519289582847
152.86024518529354,-29.881874501294078,2014,2014,2014-15,Wildfire,1.11751826,402.36569393,2014/08/01 00:00:00+00,2014/08/04 00:00:00+00,14080167411,Clearview Road,11192.26171875,402.672920590426
152.87735752000927,-29.85826314189471,2014,2014,2014-15,Wildfire,316.49809175,12294.6101893,2014/08/01 00:00:00+00,2014/08/08 00:00:00+00,14080167411,Clearview Road,3169966.7109375,12304.2917685812
153.1739792769168,-29.786235229199093,2014,2014,2014-15,Wildfire,103.33750145,4765.44613433,2014/08/02 00:00:00+00,2014/08/07 00:00:00+00,14080567947,Coast Range Road Fire,1035155.578125,4769.54809889619
153.01540007427948,-29.835537900051285,2014,2014,2014-15,Wildfire,281.90443712,9859.31205951,2014/07/30 00:00:00+00,2014/08/08 00:00:00+00,14073066953,Dinjerra Road,2823615.60546875,9867.3077780589
152.95691723686454,-30.02456352348997,2014,2014,2014-15,Wildfire,1849.05022166,25356.8896071,2014/07/19 00:00:00+00,2014/08/02 00:00:00+00,14071965840,Kangaroo Creek Trail,18513538.6328125,25372.7370431817
153.13171773203229,-29.76849515343062,2014,2014,2014-15,Wildfire,76.29343244,3750.76550193,1970/01/01 00:00:00+00,2014/08/03 00:00:00+00, ,Mahogany Drive,764276.72265625,3754.06460324718
152.95540300191178,-29.938178388139562,2014,2014,2014-15,Wildfire,1185.7011546,20666.8504195,2014/08/01 00:00:00+00,2014/08/17 00:00:00+00,14080167421,McGills Road,11873790.1367188,20681.5482670794
152.95342586018924,-29.956655163327042,2014,2014,2014-15,Wildfire,0.76521985,369.94668195,2014/08/01 00:00:00+00,2014/08/17 00:00:00+00,14080167421,McGills Road,7662.75390625,370.201747996229
152.80841829763574,-29.8444688178803,2014,2014,2014-15,Wildfire,903.9946007,16215.0235693,2014/08/02 00:00:00+00,2014/08/09 00:00:00+00,14080367701,Shannon Creek Dam,9054440.125,16227.9995689381
152.95478873997314,-30.09715819257234,2014,2014,2014-15,Wildfire,8.94784193,1134.98128463,2014/08/01 00:00:00+00,2014/08/05 00:00:00+00,14080167221,Timber Top Road,89577.50390625,1135.6094071678
152.9389722556935,-30.094417913675727,2014,2014,2014-15,Wildfire,189.1775193,8233.6402689,2014/08/01 00:00:00+00,2014/08/12 00:00:00+00,14080167221,Timber Top Road,1893879.4453125,8238.21464740858
152.83441063203222,-29.937786892230324,2014,2014,2014-15,Wildfire,269.3823172,13591.7564764,2014/08/03 00:00:00+00,2014/08/11 00:00:00+00,14080367806,Wards Point Fire,2697636.81640625,13601.3690154238
153.17086127539125,-28.431930977416474,2013,2013,2013-14,Prescribed Burn,38.42469237,3307.10799002,2014/07/24 00:00:00+00,2014/08/18 00:00:00+00,HR12060759438  HR12060759438,North Boundary Road,386193.4609375,3315.4830176575
151.44674264301605,-32.84607822825352,2014,2014,2014-15,Wildfire,5.05441881,1326.1122573,2014/09/12 00:00:00+00,2014/09/13 00:00:00+00,14091270926,Mt Tomalpin - HEZ Pelaw Main,50451.09765625,1324.89100310025
149.28246357959998,-35.359625159599304,2014,2014,2014-15,Wildfire,0.00253879,19.54127204,2014/08/04 00:00:00+00,2014/08/04 00:00:00+00,14080467898,Cuubeun nature reserve,25.37109375,19.53588896902
148.59813110394097,-36.2022276327065,2014,2014,2014-15,Wildfire,20.1789079,2539.23477597,2014/09/30 00:00:00+00,2014/10/03 00:00:00+00,14093072851,Nimmo Hill,201941.875,2540.19317217598
151.41410483026314,-32.80713733341756,2014,2014,2014-15,Wildfire,1.27595535,584.64882822,2014/09/22 00:00:00+00,2014/09/22 00:00:00+00,14092271870,"Near Water Tank and Old Tip, Abermain",12736.18359375,584.113120428263
151.4923328232008,-32.9815766835786,2014,2014,2014-15,Wildfire,19.11446917,1925.38992256,2014/09/29 00:00:00+00,2014/10/01 00:00:00+00,14092972597,Clay Road Fire,190787.24609375,1923.58855074587
150.6673285239905,-35.072021298683914,2014,2014,2014-15,Wildfire,0.07723611,106.46603052,2014/10/07 00:00:00+00,2014/10/07 00:00:00+00,14100773827,"George Caley Pl, Vincentia (Wool Rd)",771.67578125,106.418404698264
151.31828792595292,-33.47619779843227,2014,2014,2014-15,Prescribed Burn,18.37279001,2272.35205865,2014/10/02 00:00:00+00,2014/10/07 00:00:00+00,HR10021742580,Parks Bay,183382.46875,2270.21518102938
150.08498473479153,-30.55708371066705,2014,2014,2014-15,Prescribed Burn,1021.73053315,13168.6439046,2014/09/16 00:00:00+00,2014/09/16 00:00:00+00,HR09031136121,Leard,10220383.671875,13170.6271668949
150.05427126101878,-30.383700863184433,2014,2014,2014-15,Prescribed Burn,118.04655157,9052.94357471,2014/09/15 00:00:00+00,2014/09/16 00:00:00+00,HR09080839607,Beresford grassland,1181162.1796875,9055.61510921076
149.67877455484893,-29.73325065590615,2014,2014,2014-15,Prescribed Burn,418.55862644,8420.27012945,2014/09/17 00:00:00+00,2014/09/17 00:00:00+00,HR11010748648,Plain Block,4193253.421875,8427.98493723707
149.31967513430502,-31.212201878724624,2013,2013,2013-14,Prescribed Burn,212.64201611,6178.52174895,2013/09/14 00:00:00+00,2013/09/17 00:00:00+00,HR13021062951,Newell Highway,2125078.4765625,6176.57403809492
151.31222506673913,-33.469373236860825,2014,2014,2014-15,Prescribed Burn,45.73118691,4054.93143763,2014/10/03 00:00:00+00,2014/10/07 00:00:00+00,HR13022163085,Koolewong West,456451.71484375,4051.11591967222
151.72122473308542,-32.840663556050664,2014,2014,2014-15,Wildfire,7.40260688,2131.94416569,2014/10/07 00:00:00+00,2014/10/09 00:00:00+00,14100773808,Ramsar Road,73889.875,2129.98159344412
149.91771335401333,-36.030159529275565,2013,2013,2013-14,Prescribed Burn,81.27498414,7358.2643481,2014/03/17 00:00:00+00,2014/03/17 00:00:00+00,HR12041958322,Little Sugarloaf West SFAZ,813118.76953125,7359.93426009931
152.2369072956828,-29.70744494180611,2014,2014,2014-15,Wildfire,433.8671474,10706.1926317,2014/09/18 00:00:00+00,2014/09/25 00:00:00+00,14091871450,Four Mile Ridge,4346863.65625,10716.2896091906
151.38471598945796,-32.761322039041666,2014,2014,2014-15,Prescribed Burn,36.44213646,4375.82389189,2014/09/24 00:00:00+00,2014/09/27 00:00:00+00,HR08041129417,Miners,363758.76953125,4371.84377763845
149.34865445139818,-31.18964224013101,2014,2014,2014-15,Prescribed Burn,150.75958185,17490.6452069,2014/08/14 00:00:00+00,2014/08/15 00:00:00+00,HR13021062951,Newell Highway,1506684.58203125,17485.3495989107
